Generators,Resources,Periods,Problem size,Generated energy variable classical,Commitment variable classical,Start variable classical,Shut variable classical,Operational cost classical,CPU time
4,natural_gas_fired_combined_cycle,21,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
4,natural_gas_fired_combined_cycle,22,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
4,natural_gas_fired_combined_cycle,23,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,0,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,1,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,2,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,3,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,4,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,5,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,6,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,7,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,8,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,9,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,10,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,11,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,12,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,13,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,14,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,15,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,16,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,17,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,18,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,19,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,20,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,21,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,22,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
5,natural_gas_fired_combined_cycle,23,504,570.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,0,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,1,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,2,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,3,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,4,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,5,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,6,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,7,504,246.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,8,504,236.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,9,504,154.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,10,504,150.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,11,504,184.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,12,504,323.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,13,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,14,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,15,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,16,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,17,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,18,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,19,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,20,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,21,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,22,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
6,natural_gas_fired_combined_cycle,23,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,0,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,1,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,2,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,3,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,4,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,5,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,6,504,274.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,7,504,150.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,8,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,9,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,10,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,11,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,12,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,13,504,195.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,14,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,15,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,16,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,17,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,18,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,19,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,20,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,21,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,22,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
7,natural_gas_fired_combined_cycle,23,504,336.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,0,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,1,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,2,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,3,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,4,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,5,504,74.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,6,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,7,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,8,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,9,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,10,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,11,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,12,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,13,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,14,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,15,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,16,504,74.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,17,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,18,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,19,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,20,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,21,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,22,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
8,natural_gas_fired_combustion_turbine,23,504,74.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,0,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,1,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,2,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,3,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,4,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,5,504,37.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,6,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,7,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,8,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,9,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,10,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,11,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,12,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,13,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,14,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,15,504,47.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,16,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,17,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,18,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,19,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,20,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,21,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,22,504,49.0,1.0,,,1376099.9123000028,0.23796580199996242
9,natural_gas_fired_combustion_turbine,23,504,46.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,0,504,47.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,1,504,48.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,2,504,48.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,3,504,48.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,4,504,48.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,5,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,6,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,7,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,8,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,9,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,10,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,11,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,12,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,13,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,14,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,15,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,16,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,17,504,36.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,18,504,48.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,19,504,48.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,20,504,48.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,21,504,48.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,22,504,27.0,1.0,,,1376099.9123000028,0.23796580199996242
10,natural_gas_fired_combustion_turbine,23,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,0,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,1,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,2,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,3,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,4,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,5,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,6,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,7,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,8,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,9,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,10,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,11,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,12,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,13,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,14,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,15,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,16,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,17,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,18,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,19,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,20,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,21,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,22,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
11,natural_gas_fired_combustion_turbine,23,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,0,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,1,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,2,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,3,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,4,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,5,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,6,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,7,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,8,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,9,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,10,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,11,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,12,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,13,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,14,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,15,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,16,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,17,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,18,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,19,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,20,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,21,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,22,504,96.0,1.0,,,1376099.9123000028,0.23796580199996242
12,natural_gas_fired_combustion_turbine,23,504,91.0,1.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,0,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,1,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,2,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,3,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,4,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,5,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,6,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,7,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,8,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,9,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,10,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,11,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,12,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,13,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,14,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,15,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,16,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,17,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,18,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,19,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,20,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,21,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,22,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
13,natural_gas_fired_combustion_turbine,23,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,0,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,1,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,2,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,3,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,4,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,5,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,6,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,7,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,8,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,9,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,10,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,11,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,12,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,13,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,14,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,15,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,16,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,17,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,18,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,19,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,20,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,21,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,22,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
14,natural_gas_fired_combustion_turbine,23,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,0,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,1,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,2,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,3,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,4,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,5,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,6,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,7,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,8,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,9,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,10,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,11,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,12,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,13,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,14,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,15,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,16,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,17,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,18,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,19,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,20,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,21,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,22,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
15,natural_gas_fired_combustion_turbine,23,504,0.0,0.0,,,1376099.9123000028,0.23796580199996242
16,natural_gas_fired_combustion_turbine,0,504,-0.0,1.0,,,1376099.9123000028,0.23796580199996242
16,natural_gas_fired_combustion_turbine,1,504,98.0,1.0,,,1376099.9123000028,0.23796580199996242
16,natural_gas_fired_combustion_turbine,2,504,98.0,1.0,,,1376099.9123000028,0.23796580199996242
16,natural_gas_fired_combustion_turbine,3,504,98.0,1.0,,,1376099.9123000028,0.23796580199996242
16,natural_gas_fired_combustion_turbine,4,504,70.0,1.0,,,1376099.9123000028,0.23796580199996242
16,natural_gas_fired_combustion_turbine,5,504,-0.0,1.0,,,1376099.9123000028,0.23796580199996242
16,natural_gas_fired_combustion_turbine,6,504,-0.0,1.0,,,1376099.9123000028,0.23796580199996242
